"Step","ruby-20231106_104248 - train_loss","ruby-20231106_104248 - train_loss__MIN","ruby-20231106_104248 - train_loss__MAX","php-20231102_160100 - train_loss","php-20231102_160100 - train_loss__MIN","php-20231102_160100 - train_loss__MAX","java-20231101_090754 - train_loss","java-20231101_090754 - train_loss__MIN","java-20231101_090754 - train_loss__MAX","go-20231031_120958 - train_loss","go-20231031_120958 - train_loss__MIN","go-20231031_120958 - train_loss__MAX","javascript-20231029_122314 - train_loss","javascript-20231029_122314 - train_loss__MIN","javascript-20231029_122314 - train_loss__MAX","python-20231028_204326 - train_loss","python-20231028_204326 - train_loss__MIN","python-20231028_204326 - train_loss__MAX"
"15670","","","","","","","1.8136","1.8136","1.8136","","","","","","","","",""
"15680","","","","","","","1.8135","1.8135","1.8135","","","","","","","","",""
"15690","","","","","","","1.8134","1.8134","1.8134","","","","","","","","",""
"15700","","","","","","","1.8136","1.8136","1.8136","","","","","","","","",""
"15710","","","","","","","1.8135","1.8135","1.8135","","","","","","","","",""
"15720","","","","","","","1.8134","1.8134","1.8134","","","","","","","","",""
"15730","","","","","","","1.813","1.813","1.813","","","","","","","","",""
"15740","","","","","","","1.8128","1.8128","1.8128","","","","","","","","",""
"15750","","","","","","","1.8127","1.8127","1.8127","","","","","","","","",""
"15760","","","","","","","1.8126","1.8126","1.8126","","","","","","","","",""
"15770","","","","","","","1.8124","1.8124","1.8124","","","","","","","","",""
"15780","","","","","","","1.8124","1.8124","1.8124","","","","","","","","",""
"15790","","","","","","","1.8124","1.8124","1.8124","","","","","","","","",""
"15800","","","","","","","1.8124","1.8124","1.8124","","","","","","","","",""
"15810","","","","","","","1.8122","1.8122","1.8122","","","","","","","","",""
"15820","","","","","","","1.8122","1.8122","1.8122","","","","","","","","",""
"15830","","","","","","","1.8123","1.8123","1.8123","","","","","","","","",""
"15840","","","","","","","1.8122","1.8122","1.8122","","","","","","","","",""
"15850","","","","","","","1.8118","1.8118","1.8118","","","","","","","","",""
"15860","","","","","","","1.8118","1.8118","1.8118","","","","","","","","",""
"15870","","","","","","","1.8117","1.8117","1.8117","","","","","","","","",""
"15880","","","","","","","1.8116","1.8116","1.8116","","","","","","","","",""
"15890","","","","","","","1.8116","1.8116","1.8116","","","","","","","","",""
"15900","","","","","","","1.8113","1.8113","1.8113","","","","","","","","",""
"15910","","","","","","","1.811","1.811","1.811","","","","","","","","",""
"15920","","","","","","","1.8111","1.8111","1.8111","","","","","","","","",""
"15930","","","","","","","1.811","1.811","1.811","","","","","","","","",""
"15940","","","","","","","1.8108","1.8108","1.8108","","","","","","","","",""
"15950","","","","","","","1.811","1.811","1.811","","","","","","","","",""
"15960","","","","","","","1.8109","1.8109","1.8109","","","","","","","","",""
"15970","","","","","","","1.811","1.811","1.811","","","","","","","","",""
"15980","","","","","","","1.8108","1.8108","1.8108","","","","","","","","",""
"15990","","","","","","","1.8105","1.8105","1.8105","","","","","","","","",""
"16000","","","","","","","1.8105","1.8105","1.8105","","","","","","","","",""
"16010","","","","","","","1.8103","1.8103","1.8103","","","","","","","","",""
"16020","","","","","","","1.8103","1.8103","1.8103","","","","","","","","",""
"16030","","","","","","","1.8104","1.8104","1.8104","","","","","","","","",""
"16040","","","","","","","1.8103","1.8103","1.8103","","","","","","","","",""
"16050","","","","","","","1.8101","1.8101","1.8101","","","","","","","","",""
"16060","","","","","","","1.8101","1.8101","1.8101","","","","","","","","",""
"16070","","","","","","","1.8102","1.8102","1.8102","","","","","","","","",""
"16080","","","","","","","1.81","1.81","1.81","","","","","","","","",""
"16090","","","","","","","1.8099","1.8099","1.8099","","","","","","","","",""
"16100","","","","","","","1.81","1.81","1.81","","","","","","","","",""
"16110","","","","","","","1.8098","1.8098","1.8098","","","","","","","","",""
"16120","","","","","","","1.8099","1.8099","1.8099","","","","","","","","",""
"16130","","","","","","","1.81","1.81","1.81","","","","","","","","",""
"16140","","","","","","","1.81","1.81","1.81","","","","","","","","",""
"16150","","","","","","","1.8099","1.8099","1.8099","","","","","","","","",""
"16160","","","","","","","1.8098","1.8098","1.8098","","","","","","","","",""
"16170","","","","","","","1.8096","1.8096","1.8096","","","","","","","","",""
"16180","","","","","","","1.8094","1.8094","1.8094","","","","","","","","",""
"16190","","","","","","","1.8093","1.8093","1.8093","","","","","","","","",""
"16200","","","","","","","1.8092","1.8092","1.8092","","","","","","","","",""
"16210","","","","","","","1.8091","1.8091","1.8091","","","","","","","","",""
"16220","","","","","","","1.8091","1.8091","1.8091","","","","","","","","",""
"16230","","","","","","","1.8091","1.8091","1.8091","","","","","","","","",""
"16240","","","","","","","1.8091","1.8091","1.8091","","","","","","","","",""
"16250","","","","","","","1.8089","1.8089","1.8089","","","","","","","","",""
"16260","","","","","","","1.8088","1.8088","1.8088","","","","","","","","",""
"16270","","","","","","","1.8088","1.8088","1.8088","","","","","","","","",""
"16280","","","","","","","1.8087","1.8087","1.8087","","","","","","","","",""
"16290","","","","","","","1.8085","1.8085","1.8085","","","","","","","","",""
"16300","","","","","","","1.8083","1.8083","1.8083","","","","","","","","",""
"16310","","","","","","","1.8079","1.8079","1.8079","","","","","","","","",""
"16320","","","","","","","1.8079","1.8079","1.8079","","","","","","","","",""
"16330","","","","","","","1.8079","1.8079","1.8079","","","","","","","","",""
"16340","","","","","","","1.808","1.808","1.808","","","","","","","","",""
"16350","","","","","","","1.808","1.808","1.808","","","","","","","","",""
"16360","","","","","","","1.808","1.808","1.808","","","","","","","","",""
"16370","","","","","","","1.8079","1.8079","1.8079","","","","","","","","",""
"16380","","","","","","","1.8079","1.8079","1.8079","","","","","","","","",""
"16390","","","","","","","1.8078","1.8078","1.8078","","","","","","","","",""
"16400","","","","","","","1.8078","1.8078","1.8078","","","","","","","","",""
"16410","","","","","","","1.8078","1.8078","1.8078","","","","","","","","",""
"16420","","","","","","","1.8077","1.8077","1.8077","","","","","","","","",""
"16430","","","","","","","1.8077","1.8077","1.8077","","","","","","","","",""
"16440","","","","","","","1.8077","1.8077","1.8077","","","","","","","","",""
"16450","","","","","","","1.8076","1.8076","1.8076","","","","","","","","",""
"16460","","","","","","","1.8076","1.8076","1.8076","","","","","","","","",""
"16470","","","","","","","1.8074","1.8074","1.8074","","","","","","","","",""
"16480","","","","","","","1.8074","1.8074","1.8074","","","","","","","","",""
"16490","","","","","","","1.8075","1.8075","1.8075","","","","","","","","",""
"16500","","","","","","","1.8074","1.8074","1.8074","","","","","","","","",""
"16510","","","","","","","1.8072","1.8072","1.8072","","","","","","","","",""
"16520","","","","","","","1.8072","1.8072","1.8072","","","","","","","","",""
"16530","","","","","","","1.8073","1.8073","1.8073","","","","","","","","",""
"16540","","","","","","","1.8072","1.8072","1.8072","","","","","","","","",""
"16550","","","","","","","1.807","1.807","1.807","","","","","","","","",""
"16560","","","","","","","1.8069","1.8069","1.8069","","","","","","","","",""
"16570","","","","","","","1.8068","1.8068","1.8068","","","","","","","","",""
"16580","","","","","","","1.8067","1.8067","1.8067","","","","","","","","",""
"16590","","","","","","","1.8067","1.8067","1.8067","","","","","","","","",""
"16600","","","","","","","1.8066","1.8066","1.8066","","","","","","","","",""
"16610","","","","","","","1.8065","1.8065","1.8065","","","","","","","","",""
"16620","","","","","","","1.8064","1.8064","1.8064","","","","","","","","",""
"16630","","","","","","","1.8063","1.8063","1.8063","","","","","","","","",""
"16640","","","","","","","1.8061","1.8061","1.8061","","","","","","","","",""
"16650","","","","","","","1.8061","1.8061","1.8061","","","","","","","","",""
"16660","","","","","","","1.806","1.806","1.806","","","","","","","","",""
"16670","","","","","","","1.8059","1.8059","1.8059","","","","","","","","",""
"16680","","","","","","","1.8058","1.8058","1.8058","","","","","","","","",""
"16690","","","","","","","1.8058","1.8058","1.8058","","","","","","","","",""
"16700","","","","","","","1.8056","1.8056","1.8056","","","","","","","","",""
"16710","","","","","","","1.8055","1.8055","1.8055","","","","","","","","",""
"16720","","","","","","","1.8055","1.8055","1.8055","","","","","","","","",""
"16730","","","","","","","1.8054","1.8054","1.8054","","","","","","","","",""
"16740","","","","","","","1.8053","1.8053","1.8053","","","","","","","","",""
"16750","","","","","","","1.8052","1.8052","1.8052","","","","","","","","",""
"16760","","","","","","","1.8051","1.8051","1.8051","","","","","","","","",""
"16770","","","","","","","1.805","1.805","1.805","","","","","","","","",""
"16780","","","","","","","1.8049","1.8049","1.8049","","","","","","","","",""
"16790","","","","","","","1.8048","1.8048","1.8048","","","","","","","","",""
"16800","","","","","","","1.8047","1.8047","1.8047","","","","","","","","",""
"16810","","","","","","","1.8046","1.8046","1.8046","","","","","","","","",""
"16820","","","","","","","1.8047","1.8047","1.8047","","","","","","","","",""
"16830","","","","","","","1.8045","1.8045","1.8045","","","","","","","","",""
"16840","","","","","","","1.8044","1.8044","1.8044","","","","","","","","",""
"16850","","","","","","","1.8044","1.8044","1.8044","","","","","","","","",""
"16860","","","","","","","1.8044","1.8044","1.8044","","","","","","","","",""
"16870","","","","","","","1.8043","1.8043","1.8043","","","","","","","","",""
"16880","","","","","","","1.8043","1.8043","1.8043","","","","","","","","",""
"16890","","","","","","","1.8042","1.8042","1.8042","","","","","","","","",""
"16900","","","","","","","1.804","1.804","1.804","","","","","","","","",""
"16910","","","","","","","1.8039","1.8039","1.8039","","","","","","","","",""
"16920","","","","","","","1.8038","1.8038","1.8038","","","","","","","","",""
"16930","","","","","","","1.8038","1.8038","1.8038","","","","","","","","",""
"16940","","","","","","","1.8039","1.8039","1.8039","","","","","","","","",""
"16950","","","","","","","1.8039","1.8039","1.8039","","","","","","","","",""
"16960","","","","","","","1.8036","1.8036","1.8036","","","","","","","","",""
"16970","","","","","","","1.8036","1.8036","1.8036","","","","","","","","",""
"16980","","","","","","","1.8036","1.8036","1.8036","","","","","","","","",""
"16990","","","","","","","1.8036","1.8036","1.8036","","","","","","","","",""
"17000","","","","","","","1.8035","1.8035","1.8035","","","","","","","","",""
"17010","","","","","","","1.8035","1.8035","1.8035","","","","","","","","",""
"17020","","","","","","","1.8033","1.8033","1.8033","","","","","","","","",""
"17030","","","","","","","1.8033","1.8033","1.8033","","","","","","","","",""
"17040","","","","","","","1.8033","1.8033","1.8033","","","","","","","","",""
"17050","","","","","","","1.8033","1.8033","1.8033","","","","","","","","",""
"17060","","","","","","","1.8033","1.8033","1.8033","","","","","","","","",""
"17070","","","","","","","1.8032","1.8032","1.8032","","","","","","","","",""
"17080","","","","","","","1.8033","1.8033","1.8033","","","","","","","","",""
"17090","","","","","","","1.8032","1.8032","1.8032","","","","","","","","",""
"17100","","","","","","","1.8031","1.8031","1.8031","","","","","","","","",""
"17110","","","","","","","1.803","1.803","1.803","","","","","","","","",""
"17120","","","","","","","1.8029","1.8029","1.8029","","","","","","","","",""
"17130","","","","","","","1.8029","1.8029","1.8029","","","","","","","","",""
"17140","","","","","","","1.8028","1.8028","1.8028","","","","","","","","",""
"17150","","","","","","","1.8028","1.8028","1.8028","","","","","","","","",""
"17160","","","","","","","1.8029","1.8029","1.8029","","","","","","","","",""
"17170","","","","","","","1.8028","1.8028","1.8028","","","","","","","","",""
"17180","","","","","","","1.8027","1.8027","1.8027","","","","","","","","",""
"17190","","","","","","","1.8026","1.8026","1.8026","","","","","","","","",""
"17200","","","","","","","1.8026","1.8026","1.8026","","","","","","","","",""
"17210","","","","","","","1.8024","1.8024","1.8024","","","","","","","","",""
"17220","","","","","","","1.8025","1.8025","1.8025","","","","","","","","",""
"17230","","","","","","","1.8023","1.8023","1.8023","","","","","","","","",""
"17240","","","","","","","1.8022","1.8022","1.8022","","","","","","","","",""
"17250","","","","","","","1.8021","1.8021","1.8021","","","","","","","","",""
"17260","","","","","","","1.802","1.802","1.802","","","","","","","","",""
"17270","","","","","","","1.8019","1.8019","1.8019","","","","","","","","",""
"17280","","","","","","","1.8019","1.8019","1.8019","","","","","","","","",""
"17290","","","","","","","1.8017","1.8017","1.8017","","","","","","","","",""
"17300","","","","","","","1.8016","1.8016","1.8016","","","","","","","","",""
"17310","","","","","","","1.8015","1.8015","1.8015","","","","","","","","",""
"17320","","","","","","","1.8015","1.8015","1.8015","","","","","","","","",""
"17330","","","","","","","1.8013","1.8013","1.8013","","","","","","","","",""
"17340","","","","","","","1.8013","1.8013","1.8013","","","","","","","","",""
"17350","","","","","","","1.8011","1.8011","1.8011","","","","","","","","",""
"17360","","","","","","","1.801","1.801","1.801","","","","","","","","",""
"17370","","","","","","","1.8009","1.8009","1.8009","","","","","","","","",""
"17380","","","","","","","1.801","1.801","1.801","","","","","","","","",""
"17390","","","","","","","1.8009","1.8009","1.8009","","","","","","","","",""
"17400","","","","","","","1.801","1.801","1.801","","","","","","","","",""
"17410","","","","","","","1.8008","1.8008","1.8008","","","","","","","","",""
"17420","","","","","","","1.8008","1.8008","1.8008","","","","","","","","",""
"17430","","","","","","","1.8008","1.8008","1.8008","","","","","","","","",""
"17440","","","","","","","1.8006","1.8006","1.8006","","","","","","","","",""
"17450","","","","","","","1.8007","1.8007","1.8007","","","","","","","","",""
"17460","","","","","","","1.8006","1.8006","1.8006","","","","","","","","",""
"17470","","","","","","","1.8005","1.8005","1.8005","","","","","","","","",""
"17480","","","","","","","1.8006","1.8006","1.8006","","","","","","","","",""
"17490","","","","","","","1.8006","1.8006","1.8006","","","","","","","","",""
"17500","","","","","","","1.8006","1.8006","1.8006","","","","","","","","",""
"17510","","","","","","","1.8005","1.8005","1.8005","","","","","","","","",""
"17520","","","","","","","1.8004","1.8004","1.8004","","","","","","","","",""
"17530","","","","","","","1.8004","1.8004","1.8004","","","","","","","","",""
"17540","","","","","","","1.8004","1.8004","1.8004","","","","","","","","",""
"17550","","","","","","","1.8004","1.8004","1.8004","","","","","","","","",""
"17560","","","","","","","1.8003","1.8003","1.8003","","","","","","","","",""
"17570","","","","","","","1.8001","1.8001","1.8001","","","","","","","","",""
"17580","","","","","","","1.8001","1.8001","1.8001","","","","","","","","",""
"17590","","","","","","","1.8001","1.8001","1.8001","","","","","","","","",""
"17600","","","","","","","1.8","1.8","1.8","","","","","","","","",""
"17610","","","","","","","1.7999","1.7999","1.7999","","","","","","","","",""
"17620","","","","","","","1.7998","1.7998","1.7998","","","","","","","","",""
